,GCcleanPOBlat,GCcleanPOBlon,Unnamed: 0_x,count,cleanPOBtown_x,cleanPOBcnty_x,cleanPOBst_x,GCcleanPOBplace_x,Unnamed: 0_y,ersatz_id,rawPOB,cleanPOBtown_y,cleanPOBcnty_y,cleanPOBst_y,GCcleanPOBprec,GCcleanPOBplace_y
5926,48.3130501,-99.5823313,9,9,9,0,9,9,8294,8295,York N Dak,York,,North Dakota,town,York ND
5927,48.313069,-101.7371077,6,6,6,0,6,6,3141,3142,Berthold N Dak,Berthold,,North Dakota,town,Berthold ND
5928,48.3145354,-97.9257134,16,16,16,0,16,16,6849,6850,Lankin N Dak,Lankin,,North Dakota,town,Lankin ND
5929,48.3152803,-100.5870807,6,6,6,0,6,6,4551,4552,Denbigh N Dak,Denbigh,,North Dakota,town,Denbigh ND
5930,48.31531270000001,-97.1720158,1,1,1,0,1,1,24498,24499,Pulaski N Dak,Pulaski,,North Dakota,town,Pulaski ND
5931,48.321263,25.7938356,1,1,1,0,1,1,18354,18355,Czernowitz Austria,Czernowitz,,Austria,town,Chernivtsi Ukraine
5932,48.325266600000006,-97.5748141,10,10,10,0,10,10,558,559,Vesleyville N Dak,Veseleyville,,North Dakota,town,Veseleyville ND
5933,48.3256,-97.5789,1,1,1,0,1,1,25845,25846,Prairie Center N Dak,Prairie Centre Township,,North Dakota,town,Prairie Centre Township ND
5934,48.3284005,-100.75567420000002,1,1,1,0,1,1,5510,5511,Buffalo Lodge N Dak,Buffalo Lodge,,North Dakota,town,Buffalo Lodge Lake North Dakota
5935,48.3327553,-96.8208949,16,16,16,0,16,16,3825,3826,Argyle Minn,Argyle,,Minnesota,town,Argyle MN
5936,48.3361281,-102.0768314,2,2,2,0,2,2,26601,26602,Blaisdell N Dak,Blaisdell,,North Dakota,town,Blaisdell ND
5937,48.34027639999999,-99.690413,7,7,7,0,7,7,5407,5408,Knox N Dak,Knox,,North Dakota,town,Knox ND
5938,48.34311760000001,-97.965901,1,1,1,0,1,1,3273,3274,Norton N Dak,Norton,,North Dakota,town,Norton ND
5939,48.34446629999999,-103.1651845,1,1,1,0,1,1,16757,16758,Ray N Dak,Ray,,North Dakota,town,Ray ND
5940,48.3458325,-100.4054123,45,45,45,0,45,45,1926,1927,Towner N Dak,Towner,,North Dakota,town,Towner ND
5941,48.3528205,-89.2663192,2,2,2,2,2,2,12855,12856,Fort William Ontario,Fort William,Ontario,Canada,town,Fort William First Nation ON PJ Canada
5942,48.3555288,-96.330037,3,3,3,0,3,3,15530,15531,Newfolden Minn,Newfolden,,Minnesota,town,Newfolden MN
5943,48.3577825,-98.8773498,15,15,15,0,15,15,2128,2129,Garske N Dak,Garske,,North Dakota,town,Garske ND
5944,48.35858827,-96.36844269,2,2,0,2,2,2,6853,6854,Marshall county Minn,,Marshall,Minnesota,county,Marshall County MN
5945,48.3611096,-100.2465238,2,2,2,0,2,2,1624,1625,Berwick N Dak,Berwick,,North Dakota,town,Berwick ND
5946,48.361387,-99.8020801,2,2,2,0,2,2,4237,4238,Pleasant Lake N Dak,Pleasant Lake,,North Dakota,town,Pleasant Lake ND
5947,48.3658319,-100.1062461,5,5,5,0,5,5,10479,10480,Tunbridge N Dak,Tunbridge,,North Dakota,town,Tunbridge ND
5948,48.3688876,-99.9962463,32,32,32,0,32,32,1663,1664,Rugby N Dak,Rugby,,North Dakota,town,Rugby ND
5949,48.3694583,-101.5712743,3,3,3,0,3,3,247,248,Foxholm N Dak,Foxholm,,North Dakota,town,Foxholm ND
5950,48.36965275,-97.72134137,7,7,0,7,7,7,5121,5122,Walsh county,,Walsh,North Dakota,county,Walsh County ND
5951,48.379433,31.1655799,1,1,1,0,1,1,6408,6409,Rovno Valina Russia,Rovno Volhynia,,Russia,state,Ukraine
5952,48.380203,-67.504796,1,1,1,1,1,1,18658,18659,St Leone Quebec,SaintLeonleGrand,Quebec,Canada,town,SaintLeonleGrand QC GJ Canada
5953,48.3887142,-122.4962752,2,2,2,0,2,2,2005,2006,LaConner Wash,La Conner,,Washington,town,La Conner WA
5954,48.3936115,-99.1984693,4,4,4,0,4,4,10850,10851,Maza N Dak,Maza,,North Dakota,town,Maza ND
5955,48.3986043,-97.7411999,94,94,94,0,94,94,655,656,Park River N Dak,Park River,,North Dakota,town,Park River ND
5956,48.4040844,-101.8989016,1,1,1,0,1,1,25809,25810,Ree N Dak,Ree,,North Dakota,town,Ree ND
5957,48.40426220000001,5.9504199999999985,1,1,1,0,1,1,16704,16705,TramontLassus France,Tramont Lassus,,France,town,Tramont Lassus France
5958,48.4088485,-97.588597,2,2,2,0,2,2,8638,8639,Fertile Tp N Dak,Fertile,,North Dakota,town,Fertile ND
5959,48.4122107,-97.410634,274,274,274,0,274,274,172,173,Grafton N Dak,Grafton,,North Dakota,town,Grafton ND
5960,48.4133374,-98.4542795,2,2,2,0,2,2,17777,17778,Edmore N Dak,Edmore,,North Dakota,town,Edmore ND
5961,48.4213852,-98.0789893,27,27,27,0,27,27,1492,1493,Adams N Dak,Adams,,North Dakota,town,Adams ND
5962,48.4218508,-101.3059966,4,4,4,0,4,4,5323,5324,Glencoe N Dak,Glencoe,,South Dakota,town,Glencoe SD
5963,48.421892,-97.9881334,1,1,1,0,1,1,9023,9024,Vesta N Dak,Vesta,,North Dakota,town,Vesta ND
5964,48.4269311,-97.2953524,15,15,15,0,15,15,3401,3402,Oakwood N Dak,Oakwood,,North Dakota,town,Oakwood ND
5965,48.4337529,-97.2020948,8,8,8,0,8,8,2750,2751,Acton N Dak,Acton,,North Dakota,town,Acton ND
5966,48.4341394,-96.1641892,1,1,1,0,1,1,4062,4063,Middle River Minn,Middle River,,Minnesota,town,Middle River MN
5967,48.4425171,-101.7146063,3,3,3,0,3,3,4350,4351,Carpio N Dak,Carpio,,North Dakota,town,Carpio ND
5968,48.4499791,-96.8725616,7,7,7,0,7,7,9,10,Stephen Minn,Stephen,,Minnesota,town,Stephen MN
5969,48.45,34.983333,1,1,1,0,1,1,16934,16935,Ekaterinoslor Russia,Yekaterinoslav,,Russia,town,Dnipro Ukraine
5970,48.4523256,-98.8772092,6,6,6,0,6,6,6282,6283,Starkweather N Dak,Starkweather,,North Dakota,town,Starkweather ND
5971,48.4705459,-97.513138,1,1,1,0,1,1,9665,9666,Nash N Dak,Nash,,North Dakota,town,Nash ND
5972,48.4847222,-97.3074409,13,13,13,0,13,13,3756,3757,Cashel D T,Cashel,,Dakota Territory,town,Cashel North Dakota
5973,48.4866681,-99.2098593,53,53,53,0,53,53,1345,1346,Cando D T,Cando,,Dakota Territory,town,Cando ND
5974,48.4899461,-98.2355158,2,2,2,0,2,2,17416,17417,Fairdale D T,Fairdale,,Dakota Territory,town,Fairdale ND
5975,48.4908325,-98.2312186,13,13,13,0,13,13,38,39,Fairdale N Dak,Fairdale,,North Dakota,town,Fairdale ND
5976,48.4939018,-98.1082581,2,2,2,1,2,2,9737,9738,Silvesta N Dak,Silvesta,Walsh,North Dakota,town,Silvesta ND
5977,48.4966607,-97.8620378,47,47,47,0,47,47,310,311,Edinburg N Dak,Edinburg,,North Dakota,town,Edinburg ND
5978,48.4983324,-100.61041,5,5,5,0,5,5,7512,7513,Bantry N Dak,Bantry,,North Dakota,town,Bantry ND
5979,48.4986072,-99.7043077,4,4,4,0,4,4,258,259,Wolford N Dak,Wolford,,North Dakota,town,Wolford ND
5980,48.4991538,-97.2724702,4,4,4,0,4,4,706,707,St Andrews N Dak,St Andrews,,North Dakota,town,St Andrews ND
5981,48.4996636,-97.7664923,4,4,4,0,4,4,8640,8641,Dundee N Dak,Dundee,,North Dakota,town,Dundee ND
5982,48.5018,-109.791,1,1,1,0,1,1,17564,17565,Fort Assinaboine Mont,Fort Assinniboine,,Montana,town,Havre MT
5983,48.5069406,-100.1762454,13,13,13,0,13,13,5005,5006,Barton N Dak,Barton,,North Dakota,town,Barton ND
5984,48.5069534,-97.4481948,8,8,8,0,8,8,1951,1952,Auburn N Dak,Auburn,,North Dakota,town,Auburn ND
5985,48.50946500000001,-101.8851618,1,1,1,0,1,1,20626,20627,Donnybrook N Dak,Donnybrook,,North Dakota,town,Donnybrook ND
5986,48.5130744,-101.2207138,1,1,1,0,1,1,27650,27651,Glenburn N Dak,Glenburn,,North Dakota,town,Glenburn ND
5987,48.5136179,-98.9273548,1,1,1,0,1,1,21811,21812,St Joe N Dak,St Joe,,North Dakota,town,St Joe ND
5988,48.5137027,-99.4290613,1,1,1,0,1,1,8445,8446,Zion N Dak,Zion,,North Dakota,town,Zion ND
5989,48.513877,-98.2515481,2,2,2,0,2,2,22329,22330,Kinloss N Dak,Kinloss,,North Dakota,town,Kinloss ND
5990,48.5218649,-97.0774278,1,1,1,0,1,1,6840,6841,Eagle Point Minn,Eagle Point Township,,Minnesota,town,Eagle Point Township MN
5991,48.5335603,8.076781599999999,1,1,1,0,1,1,14894,14895,Oberkirch Germany,Oberkirch,,Germany,town,Oberkirch Germany
5992,48.5347143,-97.63480909999998,40,40,40,0,40,40,439,440,Hoople N Dak,Hoople,,North Dakota,town,Hoople ND
5993,48.5449971,-117.9009544,1,1,1,0,1,1,14403,14404,Colville Wash,Colville,,Washington,town,Colville WA
5994,48.549999,-109.6840887,2,2,2,0,2,2,17552,17553,Havre Mont,Havre,,Montana,town,Havre MT
5995,48.5549971,-71.32455999999998,1,1,1,1,1,1,21249,21250,St Ambroise Quebec,SaintAmbroise,Quebec,Canada,town,SaintAmbroise QC Canada
5996,48.5569411,-97.1946059,51,51,51,0,51,51,1016,1017,Drayton N Dak,Drayton,,North Dakota,town,Drayton ND
5997,48.557772,-97.9489859,18,18,18,0,18,18,2831,2832,Union N Dak,Union,,North Dakota,town,Union ND
5998,48.56194620000001,-99.2831941,1,1,1,0,1,1,13668,13669,Considine N Dak,Considine,,North Dakota,town,Considine ND
5999,48.5693378,7.177977,1,1,1,0,1,1,1890,1891,Baden Russia,Baden,,Russia,town,Baden Germany
6000,48.576331,-98.3795946,4,4,4,0,4,4,2865,2866,Nekoma N Dak,Nekoma,,North Dakota,town,Nekoma ND
6001,48.58167279999999,-100.7281937,9,9,9,0,9,9,1017,1018,Upham N Dak,Upham,,North Dakota,town,Upham ND
6002,48.5867458,-98.0622508,1,1,1,0,1,1,19565,19566,Montrose D T,Montrose,,Dakota Territory,town,Montrose ND
6003,48.5891607,-97.8739841,24,24,24,0,24,24,1608,1609,Gardar N Dak,Gardar,,North Dakota,town,Gardar ND
6004,48.59693710000001,-97.6695334,56,56,56,0,56,56,588,589,Crystal N Dak,Crystal,,North Dakota,town,Crystal ND
6005,48.60444260000001,-100.2943011,64,64,64,0,64,64,705,706,Willow City D T,Willow City,,Dakota Territory,town,Willow City ND
6006,48.6138889,-95.9166667,1,1,1,0,1,1,6674,6675,Benwood Minn,Benwood,,Minnesota,town,Benwood MN
6007,48.6191614,-97.4470838,61,61,61,0,61,61,234,235,St Thomas N Dak,St Thomas,,North Dakota,town,St Thomas ND
6008,48.6258358,-99.3779181,17,17,17,0,17,17,9219,9220,Bisbee D T,Bisbee,,Dakota Territory,town,Bisbee ND
6009,48.6263838,-98.0426017,63,63,63,0,63,63,40,41,Milton N Dak,Milton,,North Dakota,town,Milton ND
6010,48.6263945,-99.0973586,3,3,3,0,3,3,17624,17625,Egeland N Dak,Egeland,,North Dakota,town,Egeland ND
6011,48.62944,-97.17778,1,1,1,0,1,1,10765,10766,Pittsburgh N Dak,Pittsburgh,,North Dakota,town,Pittsburgh ND
6012,48.6352785,-99.6187555,1,1,1,0,1,1,23595,23596,Mylo N Dak,Mylo,,North Dakota,town,Mylo ND
6013,48.6441667,-96.9094444,4,4,4,0,4,4,5038,5039,Kennedy Minn,Kennedy,,Minnesota,town,Kennedy MN
6014,48.6608328,-99.841533,6,6,6,0,6,6,3086,3087,Rolette N Dak,Rolette,,North Dakota,town,Rolette ND
6015,48.66108870000001,-96.6003205,2,2,2,0,2,2,8208,8209,Halma Minn,Halma,,Minnesota,town,Halma MN
6016,48.6688857,-98.1512186,24,24,24,0,24,24,1628,1629,Osnabrock N Dak,Osnabrock,,North Dakota,town,Osnabrock ND
6017,48.669174,-98.8326307,3,3,3,0,3,3,1875,1876,Munich N Dak,Munich,,North Dakota,town,Munich ND
6018,48.6747476,-102.0826636,5,5,5,0,5,5,6359,6360,Kenmare N Dak,Kenmare,,North Dakota,town,Kenmare ND
6019,48.6769689,-103.3766593,3,3,3,0,3,3,9397,9398,Frederick D T,Frederick,,Dakota Territory,town,Frederick ND
6020,48.6772771,-98.3624702,2,2,2,0,2,2,19637,19638,Perry N Dak,Perry,,North Dakota,town,Perry ND
6021,48.68194370000001,-100.150136,3,3,3,0,3,3,7601,7602,Overly N Dak,Overly,,North Dakota,town,Overly ND
6022,48.6837566,16.896407999999994,1,1,1,0,1,1,20418,20419,Lanzhot AustriaHungary,Lazhot,,AustriaHungary,town,Lazhot Czech Republic
6023,48.6866343,-97.6682248,16,16,16,0,16,16,7186,7187,Hensel N Dak,Hensel,,North Dakota,town,Canton City ND
6024,48.6877719,-97.8650966,32,32,32,0,32,32,431,432,Mountain N Dak,Mountain,,North Dakota,town,Mountain ND
6025,48.689985,-97.1781256,11,11,11,0,11,11,1634,1635,Bowesmont N Dak,Bowesmont,,North Dakota,town,Bowesmont ND
6026,48.690565,-100.7068093,1,1,1,0,1,1,2994,2995,Kramer N Dak,Kramer,,North Dakota,town,Kramer ND
6027,48.696654,-122.9061069,1,1,1,0,1,1,20425,20426,East Sound Wash,Eastsound,,Washington,town,Eastsound WA
6028,48.700837,-100.4976393,2,2,2,0,2,2,9092,9093,Gardena N Dak,Gardena,,North Dakota,town,Gardena ND
6029,48.703169,-97.4649107,21,21,21,0,21,21,3358,3359,Glasston N Dak,Glasston,,North Dakota,town,Glasston ND
6030,48.70639050000001,-100.355137,13,13,13,0,13,13,2356,2357,Omemce N Dak,Omemee,,North Dakota,town,Omemee ND
6031,48.7102762,-98.2534464,2,2,2,0,2,2,9112,9113,Easby N Dak,Easby,,North Dakota,town,Easby ND
6032,48.71862416,-101.6571366,1,1,0,1,1,1,8576,8577,Renville county N Dak,,Renville,North Dakota,county,Renville County ND
6033,48.7216878,-101.1415464,1,1,1,0,1,1,8546,8547,Maxbass N Dak,Maxbass,,North Dakota,town,Maxbass ND
6034,48.7359058,12.7492954,1,1,1,0,1,1,9963,9964,Wallersdorf Germany,Wallersdorf,,Germany,town,Wallersdorf Germany
6035,48.7391671,-99.9315303,3,3,3,0,3,3,7183,7184,Thorne N Dak,Thorne,,North Dakota,town,Thorne ND
6036,48.7455495,-97.9345443,4,4,4,0,4,4,2686,2687,Concrete N Dak,Concrete,,North Dakota,town,Concrete ND
6037,48.74908,-122.4781473,2,2,2,0,2,2,5016,5017,Bellingham Wash,Bellingham,,Washington,town,Bellingham WA
6038,48.7517396,-97.8812364,3,3,3,0,3,3,2189,2190,Beaulieu N Dak Jan I,Beaulieu,,North Dakota,town,Beaulieu ND
6039,48.760000700000006,-98.3681728,81,81,81,0,81,81,425,426,Langdon N Dak,Langdon,,North Dakota,town,Langdon ND
6040,48.7608109,-96.2505727,1,1,1,0,1,1,3247,3248,Leo Minn,Leo,,Minnesota,town,Leo MN
6041,48.7638833,-97.8178733,11,11,11,0,11,11,1319,1320,Hallson N Dak,Hallson,,North Dakota,town,Hallson ND
6042,48.76732949,-97.55173343,2,2,2,0,2,2,10505,10506,Hyde Park N Dak,Hyde Park,,North Dakota,county,Pembina County ND
6043,48.77220537,-99.84091937,5,5,0,5,5,5,767,768,Rolette county N Dak,,Rolette,North Dakota,county,Rolette County ND
6044,48.77225245,-98.46481479,8,8,8,0,8,8,12849,12850,Mona N Dak,Mona,,North Dakota,county,Cavalier County ND
6045,48.7744263,-96.946447,6,6,6,0,6,6,10183,10184,Hallock Minn,Hallock,,Minnesota,town,Hallock MN
6046,48.775272,-97.7270364,9,9,9,0,9,9,1322,1323,Akra N Dak,Akra,,North Dakota,town,Akra ND
6047,48.7756425,-101.8415013,1,1,1,0,1,1,8577,8578,MeKinney N Dak,McKinney,,North Dakota,town,McKinney ND
6048,48.77641944,-96.78275236,2,2,0,2,2,2,11197,11198,Kittson county Minn,,Kittson,Minnesota,county,Kittson County MN
6049,48.7776514,-96.8460541,1,1,1,0,1,1,19213,19214,Thompson Minn,Thompson Township,,Minnesota,town,Thompson Township MN
6050,48.7824785,-96.0144482,3,3,3,0,3,3,7362,7363,Badger Minn,Badger,,Minnesota,town,Badger MN
6051,48.7874347,-97.3423773,4,4,4,0,4,4,3407,3408,Carlisle N Dak,Carlisle,,North Dakota,town,Carlisle ND
6052,48.7902618,-99.2464083,1,1,1,0,1,1,3867,3868,Rock Lake N Dak,Rocklake,,North Dakota,town,Rocklake ND
6053,48.7904472,11.4978895,1,1,0,1,1,1,29114,29115,Bavarca Germany,,Bavaria,Germany,county,Bavaria Germany
6054,48.79238249,-100.8333087,3,3,3,0,3,3,2391,2392,Tarsus N Dak,Tarsus,,North Dakota,county,Bottineau County ND
6055,48.7938813,-97.6223098,74,74,74,0,74,74,31,32,Cavalier N Dak,Cavalier,,North Dakota,town,Cavalier ND
6056,48.7983281,-98.0378798,22,22,22,0,22,22,413,414,Olga N Dak,Olga,,North Dakota,town,Olga ND
6057,48.8030833,-102.2460008,1,1,1,0,1,1,13496,13497,Bowbells N Dak,Bowbells,,North Dakota,town,Bowbells ND
6058,48.8077724,-97.7967591,5,5,5,0,5,5,24679,24680,Svold N Dak,Svold,,North Dakota,town,Svold ND
6059,48.8081504,-97.4571177,19,19,19,0,19,19,748,749,Hamilton N Dak,Hamilton,,North Dakota,town,Hamilton ND
6060,48.8130569,-100.0609678,17,17,17,0,17,17,1446,1447,Dunseith D T,Dunseith,,Dakota Territory,town,Dunseith ND
6061,48.81804210000001,-97.2275695,8,8,8,0,8,8,5290,5291,Joliette N Dak,Joliette,,North Dakota,town,Joliette ND
6062,48.8272301,-100.4456984,87,87,87,0,87,87,153,154,Bottineau N Dak,Bottineau,,North Dakota,town,Bottineau ND
6063,48.827503,-98.48122990000002,6,6,6,0,6,6,15945,15946,Dresden N Dak,Dresden,,North Dakota,town,Dresden ND
6064,48.8366607,-97.7103657,3,3,3,0,3,3,8008,8009,Backoo N Dak,Backoo,,North Dakota,town,Backoo ND
6065,48.8391712,-99.7448688,37,37,37,0,37,37,105,106,Belcourt N Dak,Belcourt,,North Dakota,town,Belcourt ND
6066,48.84609260000001,-95.762766,13,13,13,0,13,13,784,785,Roseau Minn,Roseau,,Minnesota,town,Roseau MN
6067,48.8468744,-99.801131,3,3,3,0,3,3,272,273,Turtle Mountains N Dak,Turtle Mountain,,North Dakota,town,Turtle Mountain ND
6068,48.85122670000001,-98.9416918,3,3,3,0,3,3,4864,4865,Calvin N Dak,Calvin,,North Dakota,town,Calvin ND
6069,48.856614,2.3522218999999995,4,4,4,0,4,4,5350,5351,Paris France,Paris,,France,town,Paris France
6070,48.85778370000001,-99.6179216,48,48,48,0,48,48,1079,1080,Rolla N Dak,Rolla,,North Dakota,town,Rolla ND
6071,48.869618,-104.0510628,1,1,1,0,1,1,28965,28966,Westby Mont,Westby,,Montana,town,Westby MT
6072,48.8706498,-102.480765,2,2,2,0,2,2,359,360,Dale N Dak,Dale,,North Dakota,town,Dale ND
6073,48.8766615,-97.8109226,6,6,6,0,6,6,2228,2229,Leyden N Dak,Leyden,,North Dakota,town,Leyden ND
6074,48.8802408,-97.4850028,51,51,51,0,51,51,20,21,Bathgate N Dak,Bathgate,,North Dakota,town,Bathgate ND
6075,48.88444920000001,-97.6554013,1,1,1,0,1,1,3350,3351,Tyner N Dak,Tyner,,North Dakota,town,Tyner Cemetery Cavalier ND
6076,48.8908464,-100.5445928,5,5,5,0,5,5,5949,5950,Carbury N Dak,Carbury,,North Dakota,town,Carbury ND
6077,48.8958372,-98.6026208,6,6,6,0,6,6,7345,7346,Wales N Dak,Wales,,North Dakota,town,Wales ND
6078,48.8966854,-100.9118208,3,3,3,0,3,3,11956,11957,Landa N Dak,Landa,,North Dakota,town,Landa ND
6079,48.8986389,-102.3923913,1,1,1,0,1,1,15330,15331,Flaxton N Dak,Flaxton,,North Dakota,town,Flaxton ND
6080,48.89972589999999,-110.5324514,1,1,1,0,1,1,24556,24557,Goldstone Mont,Goldstone,,Montana,town,Goldstone MT
6081,48.9058303,-98.1248251,10,10,10,0,10,10,204,205,Vang N Dak,Vang,,North Dakota,town,Vang ND
6082,48.9094642,-101.0207117,4,4,4,0,4,4,16618,16619,Westhope N Dak,Westhope,,North Dakota,town,Westhope ND
6083,48.9097383,-100.6815394,10,10,10,0,10,10,1197,1198,Souris N Dak,Souris,,North Dakota,town,Souris ND
6084,48.9210965,-97.0933932,1,1,1,0,1,1,3887,3888,Humboldt Minn,Humboldt,,Minnesota,town,Humboldt MN
6085,48.9233283,-97.7525838,20,20,20,0,20,20,375,376,Leroy N Dak,Leroy,,North Dakota,town,Leroy ND
6086,48.9233284,-97.9181477,45,45,45,0,45,45,1385,1386,Walhalla N Dak,Walhalla,,North Dakota,town,Walhalla ND
6087,48.9260946,-96.936719,1,1,1,0,1,1,26800,26801,Orleans Minn,Orleans,,Minnesota,town,Orleans MN
6088,48.9284936,-99.3097234,1,1,1,0,1,1,15319,15320,Sidney N Dak,Sidney,,North Dakota,town,Sidney ND
6089,48.9296218,-100.2496206,2,2,2,0,2,2,25377,25378,Homen N Dak,Homen,,North Dakota,town,Homen ND
6090,48.9350012,-98.3867792,14,14,14,0,14,14,1256,1257,Mt Carmel N Dak,Mt Carmel,,North Dakota,town,Mt Carmel ND
6091,48.9405124,-101.4249568,1,1,1,0,1,1,28922,28923,Wheaton N Dak,Wheaton,,North Dakota,town,Wheaton ND
6092,48.9444517,-99.7109743,30,30,30,0,30,30,759,760,St John N Dak,St John,,North Dakota,town,St John ND
6093,48.9500078,-99.3829145,4,4,4,0,4,4,13797,13798,Hansboio N Dak,Hansboro,,North Dakota,town,Hansboro ND
6094,48.9518391,16.9769555,1,1,1,0,1,1,17712,17713,Hovorany Czechoslovakia,Hovorany,,Czechoslovakia,town,Hovorany Czechia
6095,48.9556742,-99.4743225,1,1,1,0,1,1,14216,14217,Picton N Dak,Picton,,North Dakota,town,Picton ND
6096,48.96387,-97.7392114,2,2,2,0,2,2,7974,7975,St Joseph N Dak,St Joseph,,North Dakota,town,St Joseph ND
6097,48.9663765,-97.2436761,57,57,57,0,57,57,540,541,Pembina N Dak,Pembina,,North Dakota,town,Pembina ND
6098,48.9677653,-97.2250641,3,3,3,0,3,3,11763,11764,St Vincent Minn,St Vincent,,Minnesota,town,St Vincent MN
6099,48.96804760000001,-98.2781579,3,3,3,0,3,3,6300,6301,Elkwood D T,Elkwood,,Dakota Territory,town,Elkwood Cemetery Cavalier County ND
6100,48.9708532,-101.2823803,2,2,2,0,2,2,24664,24665,Antler N Dak,Antler,,North Dakota,town,Antler ND
6101,48.9716708,-98.69178829999998,17,17,17,0,17,17,4305,4306,Hannah N Dak,Hannah,,North Dakota,town,Hannah ND
6102,48.9739724,-98.6926189,1,1,1,0,1,1,25703,25704,Hannah D T,Hannah,,Dakota Territory,town,Hannah ND
6103,48.9763472,14.455527900000002,1,1,1,0,1,1,27764,27765,Budweis Bohemia,Budweis,,Bohemia,town,Ceske Budejovice Czech Republic
6104,48.97722,-98.1437126,1,1,1,0,1,1,12626,12627,Numodahl N Dak,Numedahl,,North Dakota,town,Nore Numedahl Church North Dakota
6105,48.9861027,-97.5548,54,54,54,0,54,54,102,103,Neche N Dak,Neche,,North Dakota,town,Neche ND
6106,48.99586370000001,-102.5496127,2,2,2,0,2,2,16772,16773,Portal N Dak,Portal,,North Dakota,town,Portal ND
6107,48.998612,-98.3648321,1,1,1,0,1,1,24480,24481,Maida N Dak,Maida,,North Dakota,town,Maida ND
6108,49.0001217,-122.2648752,1,1,1,0,1,1,17999,18000,Sumas Wash,Sumas,,Washington,town,Sumas WA
6109,49.005552,-97.2078219,4,4,4,4,4,4,16842,16843,Emerson Manitoba,Emerson,Manitoba,Canada,town,Emerson MB Canada
6110,49.0079309,-97.5610512,4,4,4,4,4,4,19930,19931,Gretna Manitoba,Gretna,Manitoba,Canada,town,Gretna MB RG Canada
6111,49.0192919,8.613437199999998,1,1,0,1,1,1,29159,29160,Wurttemburg Germany Aug I8,,Wurttemberg,Germany,county,Wurttemberg Germany
6112,49.0345596,20.8199695,1,1,1,0,1,1,15136,15137,Polanovce Austria,Polanovce,,Austria,town,Polanovce Slovakia
6113,49.0580795,17.412172100000006,1,1,1,0,1,1,10353,10354,Hradist Austria,Hradiste,,Austria,town,Uherske Hradiste Czechia
6114,49.064162,-97.0100609,1,1,1,1,1,1,6646,6647,Ridgeville Manitoba,Ridgeville,Manitoba,Canada,town,Ridgeville MB RA Canada
6115,49.094904,14.7214866,1,1,1,0,1,1,15209,15210,Klec Bohemia,Klec,,Bohemia,town,Klec Czech Republic
6116,49.128798,-98.468744,1,1,1,1,1,1,3852,3853,Kaleida Manitoba,Kaleida,Manitoba,Canada,town,Kaleida MB RG Canada
6117,49.1347961,-99.5037266,1,1,1,1,1,1,5246,5247,Homefield Manitoba,Holmfield,Manitoba,Canada,town,Holmfield Manitoba Canada
6118,49.1470189,16.8053181,1,1,1,0,0,1,24063,24064,Krenovice Bohemia,Krenovice,,,town,Krenovice Czechia
6119,49.1474594,-98.9495533,2,2,2,2,2,2,16338,16339,Crystal City Man,Crystal City,Manitoba,Canada,town,Crystal City MB Canada
6120,49.1773557,-101.4491729,2,2,2,2,2,2,24635,24636,Gainsboro Sask,Gainsborough,Saskatchewan,Canada,town,Gainsborough SK SC Canada
6121,49.1801103,-97.9389474,1,1,1,1,1,1,28054,28055,Winkler Man,Winkler,Manitoba,Canada,town,Winkler MB Canada
6122,49.1905273,-97.7598549,1,1,1,1,1,1,5595,5596,Plum Coulee Manitoba,Plum Coulee,Manitoba,Canada,town,Plum Coulee MB RG Canada
6123,49.192329,-98.0977324,3,3,3,3,3,3,13817,13818,Morden Manitoba,Morden,Manitoba,Canada,town,Morden MB Canada
6124,49.1928819,-100.493984,3,3,3,3,3,3,16525,16526,Deloraine Manitoba,Deloraine,Manitoba,Canada,town,Deloraine MB RM Canada
6125,49.19506629999999,-113.301798,1,1,1,1,1,1,1276,1277,Cardston Alberta,Cardston,Alberta,Canada,town,Cardston AB TK Canada
6126,49.2019854,16.4378777,1,1,1,0,1,1,15738,15739,Morava Bruno Bohemia,Brno,,Bohemia,town,Brno Czech Republic
6127,49.2022693,-98.8931669,1,1,1,1,1,1,22873,22874,Pilot Mound Manitoba,Pilot Mound,Manitoba,Canada,town,Pilot Mound MB RG Canada
6128,49.2095342,25.8824935,1,1,1,0,1,1,29999,30000,Chorastkow Austria,Khorostkiv,,Austria,town,Khorostkiv Ukraine
6129,49.2164543,14.6983855,1,1,1,0,1,1,17189,17190,Rlpec Bohemia,Ripec,,Bohemia,town,Ripec Czech Republic
6130,49.22722320000001,-102.1695336,1,1,1,1,1,1,18446,18447,Oxbow Sask,Oxbow,Saskatchewan,Canada,town,Oxbow SK SC Canada
6131,49.24015720000001,6.9969327,1,1,1,0,1,1,17291,17292,Saarbrecken Germany,Saarbrecken,,Germany,town,Saarbrecken Germany
6132,49.2404371,-98.5384987,2,2,2,2,2,2,6031,6032,Manitou Manitoba,Manitou,Manitoba,Canada,town,Manitou MB RG Canada
6133,49.28272910000001,-123.1207375,1,1,1,1,1,1,13191,13192,Vancouver British Columbia,Vancouver,British Columbia,Canada,town,Vancouver BC Canada
6134,49.3106256,15.7615922,1,1,1,0,1,1,3044,3045,Kouty Cechy,Kouty,,Czech Republic,town,Kouty Czechia
